0.3470417275875497,0.34704286711823934,0.3470422675246621,0.346773893336618,0.3460720658456524,0.3459053983260401
0.340754693672704,0.34075938699586933,0.3407774762440689,0.3403362072265905,0.3390449728454558,0.3387331067727675
0.3346778674809598,0.3346883613735527,0.3347428515137384,0.33421242671197954,0.3324279105888329,0.33198916098275344
0.3287980710144944,0.3288164681175995,0.3289237002567925,0.3283777542946177,0.3261824751446793,0.3256325535358073
0.3231032338332771,0.3231315129652647,0.32330663411506994,0.3228100684175821,0.3202751173454071,0.3196275707353357
0.3175822749256703,0.3176223088502572,0.31787942478406467,0.3174895626236166,0.3146763811754042,0.3139429452576002
0.31222499960204314,0.31227857065412307,0.3126308785507058,0.31239844249149973,0.30936028328080306,0.30855116877909095
0.30702200919999395,0.3070908231046188,0.30755072709192394,0.30752066972248104,0.3043038037024661,0.3034279302396806
0.30196462175792765,0.3020503199221925,0.30262953210028665,0.3028417449430027,0.2994864650150666,0.29855165337753975
0.29704480210842676,0.2971489726255607,0.2978586017139884,0.2983485224843327,0.29488998228765106,0.29390311350230924
0.2922551001087199,0.2923792876610031,0.29322991706251134,0.2940290517183458,0.2904979701993157,0.2894651179036533
0.28758859588453023,0.2877343107288328,0.2887360675121316,0.28987244056229416,0.28629569659801973,0.28522223779014905
0.28303885118928324,0.28320757735295915,0.28437019341933983,0.2858687375811535,0.28226987404294307,0.28116058224942514
0.2785998660587171,0.2787930688827228,0.2801259353848395,0.2820088297641081,0.27840848259930984,0.27726760659116345
0.2742660401122913,0.2744851732354268,0.275997389153603,0.2782843535695998,0.2747006184957748,0.27353194913632084
0.27003213790162317,0.2702786497878199,0.271979065433524,0.27468761724963336,0.2711363642978609,0.26994329152129615
0.2658932578258782,0.26616859790862973,0.268065854011236,0.2712115328005115,0.26770667707421075,0.2664922386760503
0.2618448041754471,0.262150428694786,0.26425299163250676,0.267849556160534,0.2644032916801431,0.2631702152476289
0.25788246194249487,0.2582198395337386,0.26053603318931906,0.264595634498435,0.26121863680194685,0.259969375875453
0.2540021740688461,0.25437279116490574,0.2569108258187652,0.2614441596194774,0.25814576181834875,0.2568825271926642
0.2502001208626342,0.2506054869563734,0.25337348557224104,0.2583899266670665,0.25517827286964334,0.25390305977120575
0.2464727013316108,0.2469143541498223,0.24992037635873213,0.2554280974226774,0.2523102767952751,0.25102488856147653
0.24281651622953032,0.2432960268581173,0.24654809090458585,0.25255416761074145,0.24953633182066784,0.24824240058105357
0.23922835262142503,0.2397473306270634,0.24325343350513468,0.24976393770178917,0.24685140405267794,0.2455504088555732
0.23570516981078932,0.23626526839618772,0.24003340437179996,0.24705348677972178,0.2442508289931257,0.24294411171794666
0.23224408648342443,0.23284700771346462,0.23688518540256967,0.2444191491001103,0.2417302773995563,0.2404190567878041
0.22884236893948923,0.22948986907639463,0.23380612722466618,0.2418574930178863,0.23928572492489378,0.2379711089581787
0.22549742030298198,0.2261913152869609,0.2307937373762667,0.239365302006364,0.23691342505138274,0.2355964219095058
0.22220677060861985,0.22294894172116236,0.22784566950978177,0.2369395575265259,0.23460988490443693,0.23329141268423226
0.2189680676800952,0.21976046742538857,0.2249597135127556,0.23457742353702674,0.2323718435912627,0.23105273895129358
0.21577906871649805,0.21662372696191456,0.22213378645425255,0.23227623246228293,0.2301962527583294,0.2288772786149871
0.21263763252125584,0.21353666293472237,0.21936592427487586,0.23003347245909433,0.22808025910427734,0.22676211149932668
0.20954171230730545,0.21049731913462139,0.21665427414754762,0.22784677584205795,0.2260211886197479,0.22470450286942706
0.20648934902370328,0.2075038342495574,0.2139970874440397,0.22571390854511375,0.224016532356276,0.22270188855390738
0.20347866515354385,0.204554436092122,0.21139271324914008,0.22363276051129985,0.22206393355194046,0.22075186150944254
0.2005078589344006,0.20164743630173199,0.2088395923703984,0.22160133691558065,0.22016117596343085,0.2188521596526114
0.19757519896302778,0.19878122548383045,0.20633625179673307,0.2196177501366721,0.21830617327328244,0.21700065482942535
0.19467901914429409,0.1959542687528388,0.2038812995638821,0.21768021240345306,0.21649695945695846,0.21519534278592078
